"id","list","added_date","added_by","threat_type","notes"
1,"101nitro.com
1111sale.us
15dfjkbvdf.club
17ebook.com
1month-premium.com
1nitro.club
1ownandfresh1.com
1payxperxinst1.com
1redirb.com
1ts11.top
1tvv.ru
1wat.ru
2012-drakon.ru
2012-god.ru
2015-god-kozy.ru
5307,nitrodsgiveways.xyz,"2025-05-23 15:57:04",system,malicious,
5308,nitroegif.xyz,"2025-05-23 15:57:04",system,malicious,
5309,nitrofgift.xyz,"2025-05-23 15:57:04",system,malicious,
5310,nitrofrees.ru,"2025-05-23 15:57:04",system,malicious,
5311,nitrogeft.xyz,"2025-05-23 15:57:04",system,malicious,
5312,nitrogeneral.ru,"2025-05-23 15:57:04",system,malicious,
5313,nitrogensports.eu,"2025-05-23 15:57:04",system,malicious,
5314,nitrogifr.xyz,"2025-05-23 15:57:04",system,malicious,
5315,nitrogift-free.xyz,"2025-05-23 15:57:04",system,malicious,
5316,nitrogift.xyz,"2025-05-23 15:57:04",system,malicious,
5317,nitrogitt.xyz,"2025-05-23 15:57:04",system,malicious,
5318,nitrogive.com,"2025-05-23 15:57:04",system,malicious,
5319,nitrogive.xyz,"2025-05-23 15:57:04",system,malicious,
5320,nitroisteam.com,"2025-05-23 15:57:04",system,malicious,
5321,nitrolsteam.com,"2025-05-23 15:57:04",system,malicious,
5322,nitromexyz.xyz,"2025-05-23 15:57:04",system,malicious,
5323,nitroo-discord.xyz,"2025-05-23 15:57:04",system,malicious,
5324,nitroogift.xyz,"2025-05-23 15:57:04",system,malicious,
5325,nitroos-frieie.ru,"2025-05-23 15:57:04",system,malicious,
5326,nitroosfree.ru,"2025-05-23 15:57:04",system,malicious,
5327,nitroperks.ru,"2025-05-23 15:57:04",system,malicious,
5328,nitropremium.com,"2025-05-23 15:57:04",system,malicious,
5329,nitropromotions.tk,"2025-05-23 15:57:04",system,malicious,
5330,nitropussy.com,"2025-05-23 15:57:04",system,malicious,
5331,nitros-captcha.com,"2025-05-23 15:57:04",system,malicious,
5332,nitros-st.xyz,"2025-05-23 15:57:04",system,malicious,
5333,nitrosdicsords.xyz,"2025-05-23 15:57:04",system,malicious,
5334,nitrosdiscorb.xyz,"2025-05-23 15:57:04",system,malicious,
5335,nitrosfreegift.xyz,"2025-05-23 15:57:04",system,malicious,
5336,nitrosgift.com,"2025-05-23 15:57:04",system,malicious,
5337,nitrospromotions.com,"2025-05-23 15:57:04",system,malicious,
5338,nitrosteamf.com,"2025-05-23 15:57:04",system,malicious,
5339,nitrosteami.com,"2025-05-23 15:57:04",system,malicious,
5340,nitrosteamj.com,"2025-05-23 15:57:04",system,malicious,
5341,nitrosteaml.com,"2025-05-23 15:57:04",system,malicious,
5342,nitrosteamt.com,"2025-05-23 15:57:04",system,malicious,
5343,nitrostore.com,"2025-05-23 15:57:04",system,malicious,
5344,nitrostore.org,"2025-05-23 15:57:04",system,malicious,
5345,nitrotypehack.club,"2025-05-23 15:57:04",system,malicious,
5346,nitrowithsteam.com,"2025-05-23 15:57:04",system,malicious,
5347,nitroworld.co,"2025-05-23 15:57:04",system,malicious,
5348,nitroxxxapp.ru,"2025-05-23 15:57:04",system,malicious,
5349,nltro-code.xyz,"2025-05-23 15:57:04",system,malicious,
5350,nltro-gift.ru,"2025-05-23 15:57:04",system,malicious,
5351,nltro-gift.ru.com,"2025-05-23 15:57:04",system,malicious,
5352,nltro-steam.site,"2025-05-23 15:57:04",system,malicious,
5353,nltro-steam.xyz,"2025-05-23 15:57:04",system,malicious,
5354,nltro.com,"2025-05-23 15:57:04",system,malicious,
5355,nltro.site,"2025-05-23 15:57:04",system,malicious,
5356,nltroclassic.com,"2025-05-23 15:57:04",system,malicious,
5357,nltrodlscord.ru,"2025-05-23 15:57:04",system,malicious,
5358,nltrodlscord.xyz,"2025-05-23 15:57:04",system,malicious,
5359,nltrogifts.ru,"2025-05-23 15:57:04",system,malicious,
5360,nltroglfts.ru,"2025-05-23 15:57:04",system,malicious,
5361,nltrosteam.com,"2025-05-23 15:57:04",system,malicious,
5362,no-spam.email,"2025-05-23 15:57:04",system,malicious,
5363,no1-casino.com,"2025-05-23 15:57:04",system,malicious,
5364,nokia-lifestyle.ru,"2025-05-23 15:57:04",system,malicious,
5365,novirus.uk,"2025-05-23 15:57:04",system,malicious,
5366,novoden.ru,"2025-05-23 15:57:04",system,malicious,
5367,now-egift.com,"2025-05-23 15:57:04",system,malicious,
5368,ntrospromotions.com,"2025-05-23 15:57:04",system,malicious,
5369,ntvpevnts.com,"2025-05-23 15:57:04",system,malicious,
5370,nv-box.com,"2025-05-23 15:57:04",system,malicious,
5371,nv-drop.com,"2025-05-23 15:57:04",system,malicious,
5372,nyalacornily.cam,"2025-05-23 15:57:04",system,malicious,
5373,o-uccino.top,"2025-05-23 15:57:04",system,malicious,
5374,o9wg8q.monster,"2025-05-23 15:57:04",system,malicious,
5375,obensea.pw,"2025-05-23 15:57:04",system,malicious,
5376,obzh.ru,"2025-05-23 15:57:04",system,malicious,
5377,odstranitvirus.cz,"2025-05-23 15:57:04",system,malicious,
5378,offers.flogboat.com,"2025-05-23 15:57:04",system,malicious,
5379,official-hypesquad-institute.com,"2025-05-23 15:57:04",system,malicious,
5380,official-hypesquad-program.com,"2025-05-23 15:57:04",system,malicious,
5381,official-invite-hypesquad.com,"2025-05-23 15:57:04",system,malicious,
5382,official-nitro.com,"2025-05-23 15:57:04",system,malicious,
5383,official-nitro.fun,"2025-05-23 15:57:04",system,malicious,
5384,officialverfyteam-services.ml,"2025-05-23 15:57:04",system,malicious,
5385,okay-dating.com,"2025-05-23 15:57:04",system,malicious,
5386,okdiscord.com,"2025-05-23 15:57:04",system,malicious,
5387,old-crash.com,"2025-05-23 15:57:04",system,malicious,
5388,oldharper.xyz,"2025-05-23 15:57:04",system,malicious,
5389,omgtnc.com,"2025-05-23 15:57:04",system,malicious,
5390,onegadget.ru,"2025-05-23 15:57:04",system,malicious,
5391,onehave.xyz,"2025-05-23 15:57:04",system,malicious,
5392,onemacusa.com,"2025-05-23 15:57:04",system,malicious,
5393,onenightfriend.com,"2025-05-23 15:57:04",system,malicious,
5394,onetouch7.info,"2025-05-23 15:57:04",system,malicious,
5395,onlinediscord-newyear.ru,"2025-05-23 15:57:04",system,malicious,
5396,onlinegop.ru,"2025-05-23 15:57:04",system,malicious,
5397,onlineplus.click,"2025-05-23 15:57:04",system,malicious,
5398,onlinepromotionsusa.com,"2025-05-23 15:57:04",system,malicious,
5399,onpensea.com,"2025-05-23 15:57:04",system,malicious,
5400,ootaivilei.ru,"2025-05-23 15:57:04",system,malicious,
5401,opeansea.club,"2025-05-23 15:57:04",system,malicious,
5402,opemnsea.com,"2025-05-23 15:57:04",system,malicious,
5403,opemsea.pw,"2025-05-23 15:57:04",system,malicious,
5404,opencase.space,"2025-05-23 15:57:04",system,malicious,
5405,opennsea.pw,"2025-05-23 15:57:04",system,malicious,
5406,opense.design,"2025-05-23 15:57:04",system,malicious,
5407,opense.digital,"2025-05-23 15:57:04",system,malicious,
5408,opensea-ntf.org,"2025-05-23 15:57:04",system,malicious,
5409,opensea-one.org,"2025-05-23 15:57:04",system,malicious,
5410,opensea-page.org,"2025-05-23 15:57:04",system,malicious,
5411,opensea-pages.online,"2025-05-23 15:57:04",system,malicious,
5412,openseanfft.com,"2025-05-23 15:57:04",system,malicious,
5413,opensia.club,"2025-05-23 15:57:04",system,malicious,
5414,openssea.pw,"2025-05-23 15:57:04",system,malicious,
5415,opentea.xyz,"2025-05-23 15:57:04",system,malicious,
5416,operation-broken.xyz,"2025-05-23 15:57:04",system,malicious,
5417,operation-pass.ru.com,"2025-05-23 15:57:04",system,malicious,
5418,operation-riptide.ru.com,"2025-05-23 15:57:04",system,malicious,
5419,operation-riptide.xyz,"2025-05-23 15:57:04",system,malicious,
5420,operationbroken.xyz,"2025-05-23 15:57:04",system,malicious,
5421,operationreptide.com,"2025-05-23 15:57:04",system,malicious,
5422,operationriptide.online,"2025-05-23 15:57:04",system,malicious,
5423,operationriptide.tk,"2025-05-23 15:57:04",system,malicious,
5424,opne-sae.digital,"2025-05-23 15:57:04",system,malicious,
5425,opnsea.digital,"2025-05-23 15:57:04",system,malicious,
5426,oprewards.com,"2025-05-23 15:57:04",system,malicious,
5427,optnx.co,"2025-05-23 15:57:04",system,malicious,
5428,orbita-lviv.com,"2025-05-23 15:57:04",system,malicious,
5429,ord.gg,"2025-05-23 15:57:04",system,malicious,
5430,order-40.com,"2025-05-23 15:57:04",system,malicious,
5431,order-78.com,"2025-05-23 15:57:04",system,malicious,
5432,order-87.com,"2025-05-23 15:57:04",system,malicious,
5433,order-96.com,"2025-05-23 15:57:04",system,malicious,
5434,ordgift.ga,"2025-05-23 15:57:04",system,malicious,
5435,ordinaryluckrewardextra.club,"2025-05-23 15:57:04",system,malicious,
5436,organization-discord.com,"2025-05-23 15:57:04",system,malicious,
5437,ouo.io,"2025-05-23 15:57:04",system,malicious,
5438,ourhypewords.com,"2025-05-23 15:57:04",system,malicious,
5439,ournewsafte.biz,"2025-05-23 15:57:04",system,malicious,
5440,outbuck.com,"2025-05-23 15:57:04",system,malicious,
5441,output-nitro.com,"2025-05-23 15:57:04",system,malicious,
5442,owa.discord-nitro-gifts.ru,"2025-05-23 15:57:04",system,malicious,
5443,pancakeswap.press,"2025-05-23 15:57:04",system,malicious,
5444,pandaskins.ru.com,"2025-05-23 15:57:04",system,malicious,
5445,pandemidestekpaket.cf,"2025-05-23 15:57:04",system,malicious,
5446,participate-moderatoracademy.com,"2025-05-23 15:57:04",system,malicious,
5447,partner-academy.com,"2025-05-23 15:57:04",system,malicious,
5448,partner-discord.com,"2025-05-23 15:57:04",system,malicious,
5449,partner-moderator.com,"2025-05-23 15:57:04",system,malicious,
5450,partners-academys.com,"2025-05-23 15:57:04",system,malicious,
5451,partners-program-academy.com,"2025-05-23 15:57:04",system,malicious,
5452,partners-program-register.com,"2025-05-23 15:57:04",system,malicious,
5453,partners-program-singup.com,"2025-05-23 15:57:04",system,malicious,
5454,partnersdiscord.com,"2025-05-23 15:57:04",system,malicious,
5455,pastamalicious.com,"2025-05-23 15:57:04",system,malicious,
5456,pay-18.info,"2025-05-23 15:57:04",system,malicious,
5457,pay-ads.com,"2025-05-23 15:57:04",system,malicious,
5458,pdiscord.com,"2025-05-23 15:57:04",system,malicious,
5459,peliculas3.me,"2025-05-23 15:57:04",system,malicious,
5460,personal-safety-update.com,"2025-05-23 15:57:04",system,malicious,
5461,petty.link,"2025-05-23 15:57:04",system,malicious,
5462,phygical-questall.icu,"2025-05-23 15:57:04",system,malicious,
5463,pine-islands.com,"2025-05-23 15:57:04",system,malicious,
5464,pineisland.ga,"2025-05-23 15:57:04",system,malicious,
5465,pineislands.org,"2025-05-23 15:57:04",system,malicious,
5466,pingola.ru,"2025-05-23 15:57:04",system,malicious,
5467,piscanecmatematika.xyz,"2025-05-23 15:57:04",system,malicious,
5468,pizzaeria-papajohns.com,"2025-05-23 15:57:04",system,malicious,
5469,playcsgo-steam.ru,"2025-05-23 15:57:04",system,malicious,
5470,playersauction.ru,"2025-05-23 15:57:04",system,malicious,
5471,playeslseries.com,"2025-05-23 15:57:04",system,malicious,
5472,playto.ru,"2025-05-23 15:57:04",system,malicious,
5473,please.net.ru,"2025-05-23 15:57:04",system,malicious,
5474,pltw.com,"2025-05-23 15:57:04",system,malicious,
5475,pnd.tl,"2025-05-23 15:57:04",system,malicious,
5476,podgorz.org,"2025-05-23 15:57:04",system,malicious,
5477,pointsprizes.com,"2025-05-23 15:57:04",system,malicious,
5478,pokeherstars.com,"2025-05-23 15:57:04",system,malicious,
5479,pokemongo-go.ru,"2025-05-23 15:57:04",system,malicious,
5480,polimer.xyz,"2025-05-23 15:57:04",system,malicious,
5481,polyhymnia-mar.com,"2025-05-23 15:57:04",system,malicious,
5482,ponk.pro,"2025-05-23 15:57:04",system,malicious,
5483,popsads.link,"2025-05-23 15:57:04",system,malicious,
5484,pornhub.xyz,"2025-05-23 15:57:04",system,malicious,
5485,posadaladesmera.es,"2025-05-23 15:57:04",system,malicious,
5486,possessedcrackinghart.com,"2025-05-23 15:57:04",system,malicious,
5487,poste.xyz,"2025-05-23 15:57:04",system,malicious,
5488,postsupport.net,"2025-05-23 15:57:04",system,malicious,
5489,power-sk1n.net.ru,"2025-05-23 15:57:04",system,malicious,
5490,ppancakeswapp.finance,"2025-05-23 15:57:04",system,malicious,
5491,ppanccakeswap.finance,"2025-05-23 15:57:04",system,malicious,
5492,prajyoth-reddy-mothi.github.io,"2025-05-23 15:57:04",system,malicious,
5493,prajyoth.me,"2025-05-23 15:57:04",system,malicious,
5494,praterage-colled.com,"2025-05-23 15:57:04",system,malicious,
5495,pravpost.org.ua,"2025-05-23 15:57:04",system,malicious,
5496,prefix.net.ru,"2025-05-23 15:57:04",system,malicious,
5497,preimumgift-ds.com,"2025-05-23 15:57:04",system,malicious,
5498,premium-dgift.xyz,"2025-05-23 15:57:04",system,malicious,
5499,premium-dgifts.xyz,"2025-05-23 15:57:04",system,malicious,
5500,premium-discord.com,"2025-05-23 15:57:04",system,malicious,
5501,premium-discords.com,"2025-05-23 15:57:04",system,malicious,
5502,premium-disrcord.com,"2025-05-23 15:57:04",system,malicious,
5503,premium-ds.com,"2025-05-23 15:57:04",system,malicious,
5504,premium-egifts.com,"2025-05-23 15:57:04",system,malicious,
5505,premium-gift.xyz,"2025-05-23 15:57:04",system,malicious,
5506,premium-gifts.xyz,"2025-05-23 15:57:04",system,malicious,
5507,premium-gives.com,"2025-05-23 15:57:04",system,malicious,
5508,premiumbros.com,"2025-05-23 15:57:04",system,malicious,
5509,premiumdiscord.com,"2025-05-23 15:57:04",system,malicious,
5510,premiums-discord.com,"2025-05-23 15:57:04",system,malicious,
5511,premiums-gift.com,"2025-05-23 15:57:04",system,malicious,
5512,premiums-nitro.com,"2025-05-23 15:57:04",system,malicious,
5513,premiumsdiscords.com,"2025-05-23 15:57:04",system,malicious,
5514,premiumsgift.com,"2025-05-23 15:57:04",system,malicious,
5515,present-nitro.ru,"2025-05-23 15:57:04",system,malicious,
5516,price-claim.xyz,"2025-05-23 15:57:04",system,malicious,
5517,privatepage.vip,"2025-05-23 15:57:04",system,malicious,
5518,privatesinglesmeet.com,"2025-05-23 15:57:04",system,malicious,
5519,privatewinners.com,"2025-05-23 15:57:04",system,malicious,
5520,prizesworldcenter.com,"2025-05-23 15:57:04",system,malicious,
5521,profi-para.com,"2025-05-23 15:57:04",system,malicious,
5522,profile-442572242.online,"2025-05-23 15:57:04",system,malicious,
5523,profit-worlds2u.life,"2025-05-23 15:57:04",system,malicious,
5524,program-hypesquad-events.com,"2025-05-23 15:57:04",system,malicious,
5525,program-hypesquad.com,"2025-05-23 15:57:04",system,malicious,
5526,program-hypesquadevents.com,"2025-05-23 15:57:04",system,malicious,
5527,program-moderator.com,"2025-05-23 15:57:04",system,malicious,
5528,program-moderators-academy.com,"2025-05-23 15:57:04",system,malicious,
5529,programhypesquad-events.com,"2025-05-23 15:57:04",system,malicious,
5530,programma-di-fidelizzazione.top,"2025-05-23 15:57:04",system,malicious,
5531,programs-moderator.com,"2025-05-23 15:57:04",system,malicious,
5532,promarker.club,"2025-05-23 15:57:04",system,malicious,
5533,promo-codes.world,"2025-05-23 15:57:04",system,malicious,
5534,promo-discord.com,"2025-05-23 15:57:04",system,malicious,
5535,promo-discord.site,"2025-05-23 15:57:04",system,malicious,
5536,promosdiscord.com,"2025-05-23 15:57:04",system,malicious,
5537,promotion-nitro-od-machovce.tk,"2025-05-23 15:57:04",system,malicious,
5538,promotions-gift-nitro.com,"2025-05-23 15:57:04",system,malicious,
5539,promotionsonlineusa.com,"2025-05-23 15:57:04",system,malicious,
5540,pronline.ru,"2025-05-23 15:57:04",system,malicious,
5541,protected-clicker.com,"2025-05-23 15:57:04",system,malicious,
5542,protocolgroupgroups.com,"2025-05-23 15:57:04",system,malicious,
5543,proz.monster,"2025-05-23 15:57:04",system,malicious,
5544,ps3cfw.com,"2025-05-23 15:57:04",system,malicious,
5545,pshtr.xyz,"2025-05-23 15:57:04",system,malicious,
5546,psixoglika.pro,"2025-05-23 15:57:04",system,malicious,
5547,psp-haxors.com,"2025-05-23 15:57:04",system,malicious,
5548,ptbdiscord.com,"2025-05-23 15:57:04",system,malicious,
5549,ptookaih.net,"2025-05-23 15:57:04",system,malicious,
5550,pu4.biz,"2025-05-23 15:57:04",system,malicious,
5551,pubg-asia.xyz,"2025-05-23 15:57:04",system,malicious,
5552,pubg.network,"2025-05-23 15:57:04",system,malicious,
5553,pubg.new-collects.xyz,"2025-05-23 15:57:04",system,malicious,
5554,pubgclaims.com,"2025-05-23 15:57:04",system,malicious,
5555,pubgdreams.com,"2025-05-23 15:57:04",system,malicious,
5556,pubge21.xyz,"2025-05-23 15:57:04",system,malicious,
5557,pubgfree77.com,"2025-05-23 15:57:04",system,malicious,
5558,pubgfreedownload.org,"2025-05-23 15:57:04",system,malicious,
5559,pubgfreeeus.cf,"2025-05-23 15:57:04",system,malicious,
5560,pubgfreeevent.com,"2025-05-23 15:57:04",system,malicious,
5561,pubggf01.xyz,"2025-05-23 15:57:04",system,malicious,
5562,pubggf02.xyz,"2025-05-23 15:57:04",system,malicious,
5563,pubggf03.xyz,"2025-05-23 15:57:04",system,malicious,
5564,pubggf04.xyz,"2025-05-23 15:57:04",system,malicious,
5565,pubggf05.xyz,"2025-05-23 15:57:04",system,malicious,
5566,pubggf06.xyz,"2025-05-23 15:57:04",system,malicious,
5567,pubggf15.xyz,"2025-05-23 15:57:04",system,malicious,
5568,pubggf18.xyz,"2025-05-23 15:57:04",system,malicious,
5569,pubggf19.xyz,"2025-05-23 15:57:04",system,malicious,
5570,pubggf20.xyz,"2025-05-23 15:57:04",system,malicious,
5571,pubggf21.xyz,"2025-05-23 15:57:04",system,malicious,
5572,pubggf22.xyz,"2025-05-23 15:57:04",system,malicious,
5573,pubggf23.xyz,"2025-05-23 15:57:04",system,malicious,
5574,pubggf24.xyz,"2025-05-23 15:57:04",system,malicious,
5575,pubggf25.xyz,"2025-05-23 15:57:04",system,malicious,
5576,pubggf26.xyz,"2025-05-23 15:57:04",system,malicious,
5577,pubggf27.xyz,"2025-05-23 15:57:04",system,malicious,
5578,pubggf28.xyz,"2025-05-23 15:57:04",system,malicious,
5579,pubggf29.xyz,"2025-05-23 15:57:04",system,malicious,
5580,pubggf30.xyz,"2025-05-23 15:57:04",system,malicious,
5581,pubggf31.xyz,"2025-05-23 15:57:04",system,malicious,
5582,pubggf32.xyz,"2025-05-23 15:57:04",system,malicious,
5583,pubggf33.xyz,"2025-05-23 15:57:04",system,malicious,
5584,pubggf34.xyz,"2025-05-23 15:57:04",system,malicious,
5585,pubggf35.xyz,"2025-05-23 15:57:04",system,malicious,
5586,pubggf36.xyz,"2025-05-23 15:57:04",system,malicious,
5587,pubggf37.xyz,"2025-05-23 15:57:04",system,malicious,
5588,pubggf38.xyz,"2025-05-23 15:57:04",system,malicious,
5589,pubggf39.xyz,"2025-05-23 15:57:04",system,malicious,
5590,pubggf40.xyz,"2025-05-23 15:57:04",system,malicious,
5591,pubggf41.xyz,"2025-05-23 15:57:04",system,malicious,
5592,pubggf42.xyz,"2025-05-23 15:57:04",system,malicious,
5593,pubggift100.xyz,"2025-05-23 15:57:04",system,malicious,
5594,pubggift101.xyz,"2025-05-23 15:57:04",system,malicious,
5595,pubggift102.xyz,"2025-05-23 15:57:04",system,malicious,
5596,pubggift87.xyz,"2025-05-23 15:57:04",system,malicious,
5597,pubggift91.xyz,"2025-05-23 15:57:04",system,malicious,
5598,pubggift92.xyz,"2025-05-23 15:57:04",system,malicious,
5599,pubggift93.xyz,"2025-05-23 15:57:04",system,malicious,
5600,pubggift94.xyz,"2025-05-23 15:57:04",system,malicious,
5601,pubggift95.xyz,"2025-05-23 15:57:04",system,malicious,
